text,label,categories
"Mucha suerte si les toca con este profesor - el man sabe, pero su clase da un sueño tenaz. Saqué 5.0, pero porque copié hasta los suspiros, hasta sus historias aburridas, porque fijo salen en el parcial. Léanse el libro porque les va a tocar aprender por su cuenta. Lo único bueno es que da curva en los parciales, porque todo el mundo se los tira. Den lo mejor de ustedes.",MEDIO,DESARROLLO DEL CONOCIMIENTO | DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN
"Metan esta materia si tienen visión 20/20 porque escribe en el tablero con letra tamaño 10, y si les gusta dormir. Porque eso es lo único que van a hacer en su clase. Es un profe que sabe muchísimo pero no tiene ni idea de cómo transmitirlo y su tono de voz pone a dormir a cualquiera. Los parciales también son medio yucas.",MEDIO,DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN
"OMG I took intro to physiological psych and I hated the class SO much. I had a really HARD time trying to pass, EVERY SINGLE DETAIL THAT HE SPEAKS ABOUT IN CLASS IS IN THE TEST. Things that you would think wouldn't be on the the test are on the test. He is funny in a weird way and he knows his stuff but he can't teach and the class is SO DIFFICULT",MEDIO,DESARROLLO DEL CONOCIMIENTO | DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN
"Buen profesor. Cero tareas o quices, puro parcial. Los parciales eran duros pero a libro abierto. Si vas a clase todos los días y preguntas, no debería ser tan difícil. Además, su forma de calificar es SÚPER generosa.",BAJO,DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN
"Delamater sabe muchísimo y tiene resto de cosas por decir. Sin embargo, esto le puede jugar en contra porque a veces se pone a hablar paja de algo que se podía explicar en 2 minutos. También es un grosero, hace sentir mal a los estudiantes si se equivocan, se burla de ellos y voltea los ojos.",ALTO,DESARROLLO DEL CONOCIMIENTO | INTEGRACIÓN INTERPERSONAL
"¡No lo recomiendo! No sabe explicar, cero puntos extra, no deja tareas, ni da guías de estudio, hace tres parciales extremadamente yucas, te toca estudiar por tu cuenta y leerte el libro varias veces pa agarrarle el hilo a los temas.",MEDIO,DESARROLLO DEL CONOCIMIENTO | DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN
"Cero puntos extra, cero tareas. 1 parcial y 1 final. Los exámenes son pesados pero salen del libro. Así que si lees, pasas.",BAJO,PROCESOS DE EVALUACIÓN | DESEMPEÑO DOCENTE
"El profe sabe del tema, pero la verdad no sabe cómo explicarlo. Explica algo en 5 minutos y lo entiendes, pero luego se echa el resto de la clase sobreexplicándolo y deja a todo el mundo perdido. No lo recomendaría.",MEDIO,DESARROLLO DEL CONOCIMIENTO | DESEMPEÑO DOCENTE
"No recomiendo para nada a este profesor. Sus exámenes son súper injustos y no demuestra ni un poquito de interés por los estudiantes, aunque el laboratorio sí es chévere. Brianna Young, la asistente del lab, es lo máximo.",ALTO,PROCESOS DE EVALUACIÓN | INTEGRACIÓN INTERPERSONAL
¡Lo recomiendo a ojo cerrado! Sus clases eran súper claras y sacadas del libro. Siempre daba ejemplos para las teorías de las que hablaba y sus exámenes eran justos.,BAJO,DESARROLLO DEL CONOCIMIENTO | PROCESOS DE EVALUACIÓN
"El tema es pesado pero Delameter sabe de lo que habla. Nunca tuve lío para hacerle preguntas. Supongo que le tiran tanta mala porque a la mayoría de la gente de por aquí no le gusta esforzarse. En otras universidades los harían trizas. Vayan a clase, estudien, pregunten. La clase fue interesante y él fue un bacán.",BAJO,DESARROLLO DEL CONOCIMIENTO | INTEGRACIÓN INTERPERSONAL | DESEMPEÑO DOCENTE
"si kieres botar la plata, si t vale un culo tu promedio, si kieres q t cuesten las cosas, si t aguantas 3 horas d clases rre aburridas tonces esta materia es pa ti!! NO DIGO MAS!!!",MEDIO,DESEMPEÑO DOCENTE
"HACE Q LA CLASE SEA MAS YUCA DE LO Q DEBERIA. NOMAS HAY UN PARCIAL Y UN FINAL (Y LOS DOS SON ARRECHISIMOS). NO DEJA COMER EN SU CLASE Y SI TE PILLA COMIENDO, PREPARATE PA SALIRTE DEL SALON, BOTAR LA COMIDA O GUARDARLA). SI LE HACES UNA PREGUNTA Q A EL LE PARECE BOBA, UY MANO, SE VA A ASEGURAR DE HACERTELO SABER.",ALTO,PROCESOS DE EVALUACIÓN | INTEGRACIÓN INTERPERSONAL | DESEMPEÑO DOCENTE
"esta clase es burda d arrecha, si no c pones las pilas, bailas... eso d la teoria del aprendizaje no es juego y el dr. delamater sabe lo suyo. si vas a su horario d atencion, te echa una mano. si kieres un reto, metan la materia con el.. no todo en la vida es sacar 5 ps!",BAJO,DESARROLLO DEL CONOCIMIENTO | DESEMPEÑO DOCENTE | INTEGRACIÓN INTERPERSONAL
esta clase es un chiste!!! ¿¡cómo es que sigue dando clases!? ¡¡¡sabe burda pero no tiene ni idea de cómo enseñar!!! Cero piedad ¡¡¡Huyan!!!!!!,MEDIO,DESARROLLO DEL CONOCIMIENTO | DESEMPEÑO DOCENTE
"de vdd q echa mucha madrazo pa q los pelados le paren bolas ps. hace 3 examenes (cero puntos extras, la asistencia vale huevo) el primer dia de clases soltó q un 5.0=86-100, 4.0=76-85, 3.0=60-75, 2.0=45-59 y cualquier vaina debajo de eso era un 0. en el pasao, la mayoria sacaba 2 o 0 ps. ojala estuviera mamando gallo.",MEDIO,DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN
"Pésimo profesor. Insulta a los estudiantes en clase, los hace quedar como unos idiotas si no se saben la respuesta. ¡No lo recomiendo!",ALTO,INTEGRACIÓN INTERPERSONAL
"tremendo profe! el tema era rre interesante. aprendi burda, rrecomiendo su clase de posgrado d una",BAJO,DESARROLLO DEL CONOCIMIENTO
La clase da demasiado sueño. Tiene que decir groserías para que los estudiantes le paren bolas. Un buen profesor no tiene que hacer eso.,MEDIO,DESEMPEÑO DOCENTE | INTEGRACIÓN INTERPERSONAL
"¡El profesor Delamater es genial! Es muy exigente pero te hace camellar duro y aprendes muchísimo. Esta no es una materia para pasar relajado con 5, pero si te crees lo suficientemente inteligente para leerte un libro, no vas a tener ningún problema.",BAJO,DESARROLLO DEL CONOCIMIENTO | DESEMPEÑO DOCENTE
Las clases son aburridas y no explica bien. Es cero profesional y te trata como a un idiota si no entiendes el tema. Tiene a sus favoritos e ignora a los estudiantes que les cuesta la clase.,ALTO,DESEMPEÑO DOCENTE | INTEGRACIÓN INTERPERSONAL
"ESTE PROFESOR ES LO PEOR. LO PEOR. LO PEOR. HÚYANLE A TODA COSTA, QUEDAN ADVERTIDOS. ESTE PROFE HACE 3 PARCIALES QUE SON DE SELECCIÓN MÚLTIPLE PERO ABSURDAMENTE DIFÍCILES. ABSURDAMENTE. Y LA COSA SE PONE PEOR... EL FINAL SON 100 PREGUNTAS DE SELECCIÓN MÚLTIPLE CON TODO LO VISTO EN EL SEMESTRE. ¡¡¡SALVEN SU PROMEDIO, METAN ESTA CLASE CON OTRO!!!",ALTO,PROCESOS DE EVALUACIÓN | DESEMPEÑO DOCENTE
"ESTE PROFE ES RRE PAILA. RRE PAILA. RRE PAILA. RRE PAILA. EVITENLO A TODA COSTA, KEDAN AVISADOS. ESTE MAN ASE 3 PARCIALES DE SELECCION MULTIPLE Q SON YUCAS NO, LO Q LE SIGUE. RE YUCAS. PERO C PONE MEJOR... EL FINAL SON 100 PREGUNTITAS Y ENTRA TODO LO DEL SEMESTRE MANO. SALVEN SU PROMEDIO, METAN CON OTRO PS",ALTO,PROCESOS DE EVALUACIÓN | DESEMPEÑO DOCENTE
"clases eternas, cague d risa, sin tareas",BAJO,DESEMPEÑO DOCENTE
"Tu nota se divide en 3 parciales y 1 examen final. Todos salen del libro, aunque en clase nomás da un resumen súper por encima del texto. Si no estás leyendo el libro activamente durante todo el semestre (como me tocó a mí), vas a parir con los exámenes. Sabe un montón, pero deberías evitarlo por el bien de tu promedio.",MEDIO,PROCESOS DE EVALUACIÓN | DESEMPEÑO DOCENTE
"El man sabe muchísimo del tema, pero le cuesta resto explicárselo a los estudiantes. Ahorita estoy sentado en su clase y ando súper perdido :(",MEDIO,DESARROLLO DEL CONOCIMIENTO | DESEMPEÑO DOCENTE
"Se nota a leguas que sabe del tema, pero es malísimo pa transmitir ese conocimiento a los estudiantes. No explica claro, los exámenes son una cascarita, sus apuntes no sirven pa estudiar y, en resumen, no lo recomiendo.",MEDIO,DESARROLLO DEL CONOCIMIENTO | DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN
"En general es un profe normalito. Da buenas explicaciones. Exige leer muchísimo el libro porque sus clases son súper generales. Los parciales son pesaditos pero si te lees el libro, pasas.",BAJO,DESARROLLO DEL CONOCIMIENTO | DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN
"LEAN ESTO CON MUCHA ATENCIÓN. NO METAN CLASE CON ESTE TIPO. HÁGANSE UN FAVOR Y METAN OTRA MATERIA DE PSICOLOGÍA PORQUE ÉL ES EL ÚNICO QUE DA LA 3600. SUS CLASES TIENEN DEMASIADA INFORMACIÓN Y ES DIFÍCIL SEGUIRLE EL RITMO. OJO CON EL FINAL ACUMULATIVO, ES IMPOSIBLE DE PASAR. COMO DIJE, HÁGANSE UN FAVOR Y NO METAN CON ÉL, SE LOS ADVIERTO. SU PROMEDIO SE VA A IR AL PISO.",ALTO,DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN
"Buen tipo, no muy buen profesor.",BAJO,INTEGRACIÓN INTERPERSONAL | DESEMPEÑO DOCENTE
"Si tienes mala memoria y te caen gordos los profes que te dicen ""eso está en el libro, vaya y léalo"", NO METAS CLASE CON ÉL. No dudo que en algún momento fue buen profesor (solo miren la cantidad de artículos que ha publicado en las últimas décadas y cómo sus calificaciones han ido empeorando con el tiempo). En resumen, si metes con él, prepárate para leer por horas.",MEDIO,DESARROLLO DEL CONOCIMIENTO | DESEMPEÑO DOCENTE
¡Horrible! Siempre llega tarde a clase y no se le entiende nada cuando explica.,MEDIO,DESEMPEÑO DOCENTE | DESARROLLO DEL CONOCIMIENTO
Sus clases son una nota. Sube unos apuntes buenísimos y detallados a Blackboard. Hace lo que puede para ayudar a los estudiantes. Traten de leerse el libro (al menos el resumen). Son 3 parciales y un final.,BAJO,DESEMPEÑO DOCENTE | DESARROLLO DEL CONOCIMIENTO | PROCESOS DE EVALUACIÓN
"Si quieres ser feliz. Entonces no la metas con él. Es un buen tipo, pero la materia es básicamente estudio independiente. Sus exámenes ni siquiera estaban en inglés.",ALTO,DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN
"¡Abramov fue lo máximo! Era súper fácil entenderle, era fácil seguirle el ritmo a sus clases y es graciosísimo. Léanse el capítulo antes de clase y les va a ir súper. Solo 3 parciales, sin examen de mitad de semestre, y son de selección múltiple, 50 preguntas. Presento el final el lunes y voy bastante confiado. ¡LEAN los capítulos (los libros están en reserva) y participen, y van a pasar!",BAJO,DESARROLLO DEL CONOCIMIENTO | DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN
"El man sabe muchísimo de lo que habla pero sus clases son el triple de aburridas, sus repasos son volver a leer las mismas diapositivas que ya vimos, y no te da ninguna información nueva pa estudiar. Sus parciales son súper yucas y específicos. Gran tipo. Pésimo profesor.",MEDIO,DESARROLLO DEL CONOCIMIENTO | DESEMPEÑO DOCENTE | PROCESOS DE EVALUACIÓN
"Súper relajado y colaborador. Gran profesor, aprendí muchísimo con él.",BAJO,INTEGRACIÓN INTERPERSONAL | DESARROLLO DEL CONOCIMIENTO
Es súper poco profesional y se toma el internet demasiado en serio. Debería enfocarse en dar clase en vez de ofenderse por la opinión de alguien.,MEDIO,INTEGRACIÓN INTERPERSONAL | DESEMPEÑO DOCENTE
"Sabía de qué estaba hablando, pero no entendía cómo redactaba algunas preguntas de sus parciales: tenía a todo el salón apoyándome después de explicar una pregunta y escuchar sus razones para la respuesta, pero el man no quería escuchar. Me la puso mala en una pregunta que todo el mundo sabe que respondí bien, simplemente es que no entiende el significado de algunas palabras.",ALTO,PROCESOS DE EVALUACIÓN | INTEGRACIÓN INTERPERSONAL
"este man si q sabia d lo q hablaba ps. tremendo profe y buen tipo pa ayudarte. si te toca con el, parale bolas y pasas cagado de la risa. eso si preparate pa verlo volar cuando t enseñe sobre el camber roll.",BAJO,DESARROLLO DEL CONOCIMIENTO | INTEGRACIÓN INTERPERSONAL
Es un amor. De verdad se preocupa porque entiendas. Te responde cualquier duda. Deja algunas tareas pero es justo y el laboratorio te ayuda a hacerlas. En serio es genial. Sabe lo que hace y da repasos.,BAJO,INTEGRACIÓN INTERPERSONAL | DESEMPEÑO DOCENTE
no volveria a ver esta materia con el ps. es bueno enseñando pero ni idea xq algunos d los conceptos los explicaba de una forma rre peluda pa acordarse a lo largo del curso. deja sacar copialina en los examenes pero aganlas rapiditas de entender xq los puede frenar resto. asegurense d q las copialinas tengan ejemplos de los pasos pa problemas especificos en vez de solo definiciones.,MEDIO,DESARROLLO DEL CONOCIMIENTO | PROCESOS DE EVALUACIÓN
Aaron Kozbelt domina su tema y sabe cómo explicar los conceptos. Es organizado. Sus presentaciones son clarísimas. Me hubiera gustado ver otras materias con él. Algunos profes de Brooklyn College deberían ir a verlo dar clase a ver si aprenden a enseñar.,BAJO,DESARROLLO DEL CONOCIMIENTO | DESEMPEÑO DOCENTE
"Un ángel caído del cielo en forma de profesor. El Dr. Kozbelt es un profe interesante, sus clases son claras y al grano, y es súper comprensivo y razonable, incluso siendo una clase de nivel de posgrado. ¡Metan clase con él!",BAJO,INTEGRACIÓN INTERPERSONAL | DESARROLLO DEL CONOCIMIENTO | DESEMPEÑO DOCENTE
"la clase es ARRECHISIMA, la nota hay q sudarsela. pero d lejos es el mejor profe d estadistica en brooklyn college, metan con el ps!",BAJO,DESARROLLO DEL CONOCIMIENTO | PROCESOS DE EVALUACIÓN
"en general es re querido pero la materia estresa burda. si eres paila pa matematicas vas a parir. era dificil no perderse y casi no hay horarios d tutorias. mi asistente casi ni alludaba y segun me chismearon, los demas tampoco ps. si tas perdido y no ves q mejore la vaina, CANCELA LA CLASE. igual el man intentaba colaborar ps.",MEDIO,DESARROLLO DEL CONOCIMIENTO | DESEMPEÑO DOCENTE
"Pa mí es el mejor profesor de Brooklyn College. Me falta espacio para contarles todas las cosas buenas de él. Hace que sea re fácil que te vaya bien en una clase yuca. Vayan a clase, tomen apuntes, asegúrense de entender todo y no solo les va a ir bien, van a sacar un 5.0. Si quieren entender estadística, TIENEN que meterla con él.",BAJO,DESARROLLO DEL CONOCIMIENTO | DESEMPEÑO DOCENTE
"es el rey d la estadistica!!! deja nomas 8 tareas SUPER BREVES si vas a clase, tres parciales con el final incluido y t deja sacar copialinas pa los tres!! ademas el final es refacil! METAN CON EL SI KIEREN APRENDER ESTADISTICA MANO!",BAJO,DESARROLLO DEL CONOCIMIENTO | PROCESOS DE EVALUACIÓN
"He visto otras clases de estadística para compararlo, y sin pensarlo dos veces desearía haberlo tenido a él primero. Es uno de los profes de estadística más comprensivos que he tenido. Explica los temas súper claro, te ayuda en lo que más puede. El tema es denso, pero uno termina entendiendo estadística gracias a su forma de enseñar.",BAJO,DESARROLLO DEL CONOCIMIENTO | INTEGRACIÓN INTERPERSONAL
"La Estadística Psicológica es dura, pero tener al profesor Kozbelt alivia un poco el estrés. Me encanta que es MUY justo, SÚPER colaborador y ¡claro! Es organizado, sabe lo que hace y hace que todos en el salón sientan que pueden preguntar. Estaba en un salón gigante y ¡me sorprendió que se acordara de mi nombre! ¡Kozbelt es súper profesional!",BAJO,PROCESOS DE EVALUACIÓN | INTEGRACIÓN INTERPERSONAL | DESARROLLO DEL CONOCIMIENTO
"Todo profesor debería ser como el profesor Kozbelt. Fue, por mucho, mi profesor favorito en la universidad. Un año después, todavía extraño su clase. Sí, estadística es una materia exigente, pero para la gente que se mete en esta carrera y quiere tener éxito, los retos están para superarlos. Este profesor te va a preparar con todo lo que necesitas si quieres que te vaya bien.",BAJO,DESARROLLO DEL CONOCIMIENTO | DESEMPEÑO DOCENTE
"Hace que la estadística sea súper fácil de entender. La materia no tiene tanta matemática como me daba miedo, soy pésima para las mates y esta clase fue mi favorita. 8 tareas pa las que necesitas al menos una horita, quices semanales que valen como el 2% cada uno, 2 parciales y un final. Te vas a arrepentir de no meter clase con él, es EL MEJOR profe para estadística psicológica y vas a aprender resto. Ah, y es re lindo.",BAJO,DESARROLLO DEL CONOCIMIENTO | PROCESOS DE EVALUACIÓN
